rank,tag,rating,character,id
951,CatClanLeader,6.016276743871174,"[""link""]",4363622
952,CocoBuffs,6.013344502521417,"[""littlemac"", ""ken""]",4275405
953,CoomInDoom,6.008948819897151,"[""reflet""]",3959131
954,Whorable,5.998704718791397,"[""shizue""]",4363824
955,Flutinator,5.987018557693716,"[""packun""]",4887354
956,potatojuiceultra,5.9202635733240445,"[""gaogaen""]",4326856
957,Daffy,5.90297197846925,"[""wiifit""]",4972545
958,Marph,5.891472315670479,"[""falco""]",4944106
959,Frost,5.865679917601278,"[""gekkouga""]",3026305
960,Sudsen,5.831465616781969,"[""pitBoth""]",2084995
961,Galacta487,5.825782667549792,"[""demon""]",4202247
962,Knix,5.817268626168352,"[""sora""]",4395487
963,Spoonman,5.7918010859606985,"[""packun""]",3675568
964,Oliver,5.788978250616378,"[""ike""]",3633954
965,bradygallon,5.7678507930974146,"[""lucas""]",1937150
966,FunkNastyJ,5.749602710857654,"[""rosetta""]",2204371
967,ANoob123,5.732809573285173,"[""marth""]",3253259
968,Re_Fresh,5.717458955099452,"[""wario""]",3380051
969,Bluego,5.704929936600246,"[""link"", ""eflame_first""]",4365437
970,Dehydrated Water,5.700759701320286,"[""dolly""]",4579706
971,Diego Del-Fuego,5.695204129171456,"[""ness""]",1203819
972,Wisp,5.69381608229079,"[""wolf""]",4659714
973,SS Slightly,5.691041003339939,"[""snake""]",4259242
974,Stewy,5.645446981468193,"[""gamewatch""]",5013530
975,Miles GX,5.645446981468193,"[""fox""]",3244238
976,Floppr-boi,5.600218238080508,"[""edge""]",4525506
977,iwatani <3,5.574342005925943,"[""kirby""]",2974163
978,Mr.Homelesshobo,5.57026722885523,"[""pacman""]",1360891
979,duckraisin,5.568909631853239,"[""roy""]",3901106
980,Tango,5.494749118111636,"[""falco""]",3830631
981,Griever,5.429511104816513,"[""ptrainer""]",1777396
982,Athfive,5.418933797809922,"[""krool"", ""purin""]",2333540
983,Cosmic brownie,5.408377096603993,"[""bayonetta""]",3098817
984,NightCrawler,5.397840961056275,"[""dolly""]",4458521
985,chriswad,5.382075230724644,"[""inkling""]",4660033
986,Dragontamer,5.366355548109997,"[""captain""]",4517994
987,Letter Y,5.366355548109997,"[""donkey""]",4331279
988,CrakdChaos,5.361125863473949,"[""link""]",4527588
989,Asslifter01,5.345467368670701,"[""younglink""]",3339384
990,Dankrai,5.329854608376537,"[""jack""]",1074171
991,sim,5.298765757389804,"[""luigi""]",4527566
992,Encrypted,5.298765757389804,"[""inkling""]",4503795
993,Doctrine,5.293601941160521,"[""duckhunt"", ""captain"", ""dolly""]",4805440
994,jaisal,5.283289400708643,"[""fox""]",4726705
995,kakne,5.283289400708643,"[""kamui""]",2347176
996,Flicky,5.278140666682549,"[""koopa""]",2408043
997,Milkman,5.257595857759044,"[""ness""]",4043752
998,Jehovahs Thickness,5.252472162910023,"[""captain""]",5000188
999,Aileron,5.252472162910023,"[""gekkouga""]",1057562
1000,BranDaan,5.247353461265047,"[""younglink""]",3043712
1001,Elephant45,5.211661951313335,"[""kamui""]",3959161
1002,Daedra,5.201509039309028,"[""mario""]",5007286
1003,Water.,5.191375906335505,"[""palutena""]",2759731
1004,picle,5.166129354481076,"[""dedede""]",4275812
1005,Quipla,5.161094796656728,"[""jack""]",4502214
1006,FreQncy,5.161094796656728,,4088428
1007,romance,5.156065145169555,"[""marth""]",1754559
1008,K,5.151040395238169,"[""pikachu""]",1491775
1009,Drakenforge42,5.146020542085852,"[""cloud""]",3609418
1010,Mr Bastard,5.135995507034801,"[""master""]",3378640
1011,Anansi,5.130990315605879,"[""koopa""]",3202738
1012,Fae_Venom,5.1209945611505905,"[""packun""]",5092971
1013,Mr. Oil,5.111018279565253,"[""shizue""]",1838477
1014,GatesOfChell,5.096090285854988,"[""mewtwo""]",2840162
1015,Beefus,5.071307124323634,"[""purin""]",4071391
1016,Godwooper,4.98308148997291,"[""miiswordsman"", ""brave"", ""cloud""]",4450337
1017,"FaeVenom, Fallen Queen",4.98308148997291,"[""packun""]",3428059
1018,Maverick,4.978225318130651,"[""eflame_first""]",448640
1019,delirium,4.978225318130651,"[""master""]",3835468
1020,VisualJay,4.978225318130651,"[""paisy""]",1200621
1021,Gx3,4.929923127403583,"[""jack""]",4893102
1022,Rasen,4.925118760081079,"[""sora"", ""ness""]",3899273
1023,Jayden,4.915524066900863,,5214598
1024,Charact_R,4.901167062417679,"[""kirby""]",4666979
1025,Wiggler,4.853612544270032,"[""master""]",4603634
1026,acetrainerleo,4.830008593604337,"[""lucas""]",4670763
1027,Rubikw,4.811208108751617,"[""diddy""]",4852042
1028,Lime,4.7738263930825005,"[""kirby"", ""lucina""]",4940576
1029,SpectacularNBDY,4.7645264346919545,"[""ganon""]",4458816
1030,kapl,4.741355725064002,"[""purin"", ""wolf""]",1076415
1031,Poner1000,4.736735122689242,"[""reflet""]",1426129
1032,Purps,4.718297698572983,"[""ness""]",4517701
1033,Kusumo,4.704516742506153,"[""eflame_first""]",3004160
1034,scriptablecat,4.686204726276209,"[""ganon""]",4145112
1035,xLuckyxSeven,4.677075464888091,"[""buddy""]",2524316
1036,BeanieMan,4.654330044332576,"[""dedede""]",3471360
1037,Puddle,4.600191319985013,"[""pitBoth""]",4310545
1038,Chrono Chaos,4.595708286825297,"[""kirby""]",1924257
1039,Luopii,4.591229622524376,"[""koopa""]",4295365
1040,VULFZ **,4.551117541326546,"[""sheik""]",4584747
1041,Koopa The Quick-Scoper,4.542251445184855,"[""koopa""]",4908383
1042,GoingGold,4.533402621209851,"[""snake""]",1782281
1043,Morpho,4.515756655232857,"[""dolly""]",4625033
1044,JELLYDONUTZMAN,4.502567270405977,"[""luigi""]",2921273
1045,onthehunt,4.493795755730436,"[""master""]",4433583
1046,Macawgaming,4.4850413289660995,"[""rockman""]",4334957
1047,TruThunder,4.480670513145222,"[""miifighter""]",4673489
1048,Glass Cann,4.47194165585071,"[""dolly""]",4366891
1049,Luke,4.415617098537635,"[""littlemac""]",1226843
1050,TheFosterKid,4.4113139388435245,"[""kamui""]",4515404
1051,Tatey,4.385582902675134,"[""ness""]",4224475
1052,Cwayneb,4.377039286892988,"[""inkling""]",3632095
1053,Tsunami,4.360001954718889,"[""koopa""]",159476
1054,Teo,4.3430309392188216,"[""cloud""]",4503518
1055,SheepSheep,4.33879851705203,"[""luigi""]",4513872
1056,Yesfex,4.334570219515627,"[""lucas""]",3252231
1057,Skitz,4.3303460425900315,"[""packun""]",4365048
1058,GIBBY,4.313490460741057,"[""gaogaen""]",3639629
1059,BakerFalcon,4.309286826712705,"[""captain""]",435521
1060,GamingHotchi,4.305087289259784,"[""cloud""]",4581628
1061,Squall,4.305087289259784,"[""roy""]",4564282
1062,SteelScout18,4.296700488115151,"[""pitBoth""]",5011305
1063,Moosey,4.2841509110342155,"[""pickel""]",4066483
1064,Jumb,4.279975869332806,"[""koopa""]",4995004
1065,tryingpickle,4.2716379880987905,,5202541
1066,x_Nova_x,4.242583111028325,,4450904
1067,Stox,4.242583111028325,"[""purin""]",4221442
1068,DeeKay,4.221950701346994,"[""wario"", ""toonlink""]",5001148
1069,Starly,4.20961944951666,"[""roy""]",3899278
1070,Satoshi,4.172841372388352,"[""lucina""]",4673979
1071,SkyelarRose,4.172841372388352,"[""koopa""]",4157839
1072,Starsong,4.132353574636645,"[""dolly""]",3578483
1073,klpuff3,4.104246083913582,"[""purin""]",4887352
1074,Steggo,4.088270581005654,"[""toonlink""]",2592606
1075,Cat Moonrunes,4.076329775048625,"[""cloud""]",5003984
1076,Smerkio,4.076329775048625,"[""toonlink""]",4561964
1077,SirPinky,4.072357261672476,"[""gamewatch""]",3622918
1078,Quick$ilver,4.068388619637312,"[""sonic""]",4732698
1079,COUGARGOD,4.052552689506722,"[""yoshi""]",4341263
1080,John Bellingham,4.04465785457043,"[""demon""]",4905274
1081,KittyzRule,4.0367783996732,"[""miiswordsman"", ""eflame_first""]",4673488
1082,TerrenceOlsen,4.032844430373807,"[""sora""]",4449874
1083,CheifKabooty,4.0132320158869215,"[""palutena""]",4158549
1084,Maestro,3.9127745352211605,"[""kirby""]",4904661
1085,2DKaps,3.8975443224884256,"[""kirby""]",3539692
1086,Collector,3.889951461533748,"[""dolly""]",4199060
1087,Mystic,3.882373392338369,"[""shizue""]",3252699
1088,Yurhee,3.8559662197337814,"[""eflame_first""]",4182149
1089,LarryBoyRocks,3.8185529642299807,"[""master""]",4132236
1090,TeeTheGee,3.796279481590638,"[""kirby""]",4822846
1091,Bromeo,3.796279481590638,"[""pacman""]",2587851
1092,Red,3.7741359193775765,"[""eflame_first""]",3697292
1093,Gr1ffbear,3.7631126214388053,"[""diddy""]",4380778
1094,Dokiume,3.7631126214388053,"[""sheik""]",3723746
1095,Xenconic,3.7631126214388053,"[""miiswordsman""]",1117398
1096,Caper,3.7521215197696023,"[""younglink""]",4258331
1097,Treeshark,3.7484649576785136,"[""link""]",3919928
1098,Subpar,3.737516638136183,"[""captain"", ""fox""]",5031676
1099,DripasaurusFlex,3.7120947538912112,"[""zelda""]",4721662
1100,KBM,3.708477199160084,"[""gamewatch""]",4716514
1101,princess,3.701252662529584,"[""pitBoth""]",4843088
1102,daddy,3.690442238178872,"[""littlemac""]",3917490
1103,Bi06Hazard,3.665340545136371,"[""jack""]",4078061
1104,Carrots7,3.636861893830571,"[""palutena""]",5028870
1105,Zurtle,3.636861893830571,"[""ness""]",5004629
1106,JEWEL_EATS_TODDLERS,3.636861893830571,"[""koopa""]",4629603
1107,SmackdownShmello,3.636861893830571,"[""samusBoth"", ""random""]",4577848
1108,Encelia,3.636861893830571,"[""jack""]",4536064
